"CI_INV_ID"	"ASSET_DESC_ID"	"PURCHASE_OR_RENTAL"	"UNIQUE_ID"	"CI_ACQUIRED_DATE"	"CI_STATUS_CODE"	"CI_STATUS_DATE"
128	24	"PURCHASE"	"No Serial Number for Mac OS"	16-MAY-2022 08:13:25 AM	"INUSE   "	20-MAY-2022 11:39:45 AM
129	24	"PURCHASE"	"No Serial Number for Mac OS"	16-MAY-2022 08:16:20 AM	"AVAIL   "	18-MAY-2022 11:37:22 AM
141	24	"PURCHASE"	"No Serial Number for Mac OS"	16-MAY-2022 08:18:21 AM	"DISPOSED"	23-MAY-2022 03:53:58 PM
523	24	"PURCHASE"	"No Serial Number for Mac OS"	22-JUL-2023 08:01:29 AM	"INUSE   "	25-JUL-2023 08:19:52 AM
524	24	"PURCHASE"	"No Serial Number for Mac OS"	22-JUL-2023 08:08:43 AM	"AVAIL   "	23-JUL-2023 08:22:51 AM
525	24	"PURCHASE"	"No Serial Number for Mac OS"	22-JUL-2023 08:21:51 AM	"AVAIL   "	23-JUL-2023 08:43:52 AM
262	350	"PURCHASE"	"License Key: A7ED8-F5K16-1GC4J-N2M2B-N54JP"	06-SEP-2022 10:06:53 AM	"INUSE   "	08-SEP-2022 08:53:45 AM
263	350	"PURCHASE"	"License Key: B3BF5-M2E71-2HN69-L321B-P8H5G"	06-SEP-2022 10:12:56 AM	"AVAIL   "	07-SEP-2022 08:39:54 AM
268	350	"PURCHASE"	"License Key: C8AK4-D5M54-J8A86-DK86P-Q67PA"	06-SEP-2022 10:26:57 AM	"INUSE   "	08-SEP-2022 01:19:23 PM
1173	775	"PURCHASE"	"License Key: 9BAH3-J3G78-S9A2L-AV34N-89RGT"	08-MAY-2023 11:22:05 AM	"INUSE   "	10-MAY-2023 09:03:41 AM
1174	778	"PURCHASE"	"No Serial Number for Android OS Installed on Phone"	28-DEC-2022 08:08:02 AM	"INUSE   "	12-JAN-2023 09:08:59 AM
1175	778	"PURCHASE"	"No Serial Number for Android OS Installed on Phone"	28-DEC-2022 08:22:13 AM	"INREPAIR"	17-JAN-2023 06:07:02 PM
1180	778	"PURCHASE"	"No Serial Number for Android OS Installed on Phone"	28-DEC-2022 08:31:06 AM	"INUSE   "	18-JAN-2023 08:09:39 AM
1155	767	"PURCHASE"	"License Key: 2CGH9-W2F45-AD34T-571BB-RW34U"	01-FEB-2023 07:46:04 AM	"AVAIL   "	01-FEB-2023 07:49:36 AM
1183	782	"PURCHASE"	"License Key: 8ZGY5-W2A25-KT64T-239CB-SW29U"	02-FEB-2023 12:23:37 PM	"INREPAIR"	03-FEB-2023 06:58:03 PM
1189	782	"PURCHASE"	"License Key: 8XPE1-Q3C48-LN82V-175PQ-GE52A"	02-FEB-2023 12:44:42 PM	"INUSE   "	10-FEB-2023 08:30:19 AM
1202	782	"PURCHASE"	"License Key: 8BVD8-C7G23-HJ44X-234RD-NW39H"	02-FEB-2023 01:03:56 PM	"INUSE   "	04-FEB-2023 04:59:10 PM
943	620	"PURCHASE"	"License Key: 4AGC6-E6F45-AF38J-511LP-RC35U"	01-FEB-2023 07:45:31 AM	"INUSE   "	02-FEB-2023 08:47:14 AM
1126	799	"PURCHASE"	"G2ST5-9WA34-R9P2T-1N5V2-923AB"	15-FEB-2023 11:30:07 AM	"INREPAIR"	19-FEB-2023 09:24:39 AM
1127	799	"PURCHASE"	"Z3PW5-9KL91-B8W3S-4JN62-293BA"	15-FEB-2023 11:36:44 AM	"INUSE   "	18-FEB-2023 01:51:38 PM
802	41	"PURCHASE"	"Serial No. A1023444"	28-OCT-2022 11:33:32 AM	"UNAVAIL "	01-NOV-2022 11:42:22 AM
1123	801	"PURCHASE"	"Z3HA5-9KL91-B8K9S-4JN62-295TG"	11-JAN-2023 12:07:22 PM	"INUSE   "	13-JAN-2023 12:27:06 PM
983	668	"PURCHASE"	"Serial No. Le-13-3690 "	05-JAN-2023 10:02:08 AM	"INUSE   "	18-JAN-2023 04:30:07 PM
984	668	"PURCHASE"	"Serial No. Le-13-7597 "	05-JAN-2023 10:04:51 AM	"AVAIL   "	06-JAN-2023 09:02:33 AM
985	668	"PURCHASE"	"Serial No. Le-13-7463 "	05-JAN-2023 10:06:28 AM	"INUSE   "	18-JAN-2023 06:32:56 PM
986	668	"PURCHASE"	"Serial No. Le-13-7597 "	05-JAN-2023 10:08:15 AM	"AVAIL   "	06-JAN-2023 09:05:05 AM
999	682	"PURCHASE"	"Serial No. 503591702"	12-JAN-2023 07:45:08 AM	"INUSE   "	12-JAN-2023 07:46:00 AM
1003	682	"PURCHASE"	"Serial No. 503591708"	12-JAN-2023 07:45:08 AM	"INUSE   "	12-JAN-2023 07:46:00 AM
1070	695	"PURCHASE"	"Serial No. 733012345"	02-JAN-2023 08:00:00 AM	"INUSE   "	02-JAN-2023 09:05:31 AM
1007	682	"PURCHASE"	"Serial No. 503591714"	20-JAN-2023 07:45:08 AM	"INREPAIR"	20-JAN-2023 07:46:00 AM
1071	695	"PURCHASE"	"Serial No. 733012346"	02-JAN-2023 08:00:00 AM	"INUSE   "	02-JAN-2023 09:05:31 AM
1072	695	"PURCHASE"	"Serial No. 733012347"	02-JAN-2023 08:00:00 AM	"AVAIL   "	02-JAN-2023 09:05:31 AM
1124	801	"PURCHASE"	"23AB7-S13G9-R6N6B-3DS45-341VX"	11-JAN-2023 12:13:10 PM	"INUSE   "	01-FEB-2023 03:20:08 PM
1100	705	"PURCHASE"	"Serial No. 112233"	01-OCT-2022 07:45:08 AM	"INUSE   "	01-OCT-2022 07:46:00 AM
1085	629	"PURCHASE"	"Serial No. 500000005"	02-FEB-2023 12:00:00 AM	"INUSE   "	02-FEB-2023 12:00:00 AM
1086	629	"PURCHASE"	"Serial No. 500000006"	02-FEB-2023 12:00:00 AM	"AVAIL   "	02-FEB-2023 12:00:00 AM
1087	629	"PURCHASE"	"Serial No. 500000007"	02-FEB-2023 12:00:00 AM	"INREPAIR"	02-FEB-2023 12:00:00 AM
1621	776	"PURCHASE"	"Serial No. 44879012A65"	21-AUG-2023 08:48:05 AM	"INREPAIR"	30-AUG-2023 06:24:28 PM
1101	712	"PURCHASE"	"Serial No. 223311"	01-OCT-2022 07:45:08 AM	"INUSE   "	01-OCT-2022 07:46:00 AM
1102	713	"PURCHASE"	"Serial No. 331122"	01-OCT-2022 07:45:08 AM	"AVAIL   "	01-OCT-2022 07:46:00 AM
1104	714	"PURCHASE"	"Serial No. 128580"	05-FEB-2023 09:28:05 AM	"INUSE   "	05-FEB-2023 09:28:11 AM
1105	714	"PURCHASE"	"Serial No. 128581"	05-FEB-2023 09:29:05 AM	"INREPAIR"	05-FEB-2023 09:29:14 AM
1106	714	"PURCHASE"	"Serial No. 128582"	05-FEB-2023 09:30:05 AM	"INUSE   "	05-FEB-2023 09:30:05 AM
4543	136	"PURCHASE"	"Serial No. 00462"	18-JAN-2022 12:00:00 AM	"DISPOSED"	01-SEP-2023 03:29:17 PM
5473	137	"PURCHASE"	"Serial No. 00462"	12-JAN-2022 12:00:00 AM	"INUSE   "	16-FEB-2023 12:00:00 AM
6930	138	"PURCHASE"	"Serial No. 00462"	15-JAN-2022 12:00:00 AM	"INREPAIR"	16-FEB-2023 12:00:00 AM
4789	1384	"PURCHASE"	"Serial No. 65546"	25-JAN-2023 10:25:46 AM	"DISPOSED"	28-JAN-2023 10:30:46 AM
4780	1385	"PURCHASE"	"Serial No.45644654"	25-JAN-2023 10:25:46 AM	"INUSE   "	28-JAN-2023 11:25:46 AM
4781	1386	"PURCHASE"	"Serial No. 4512"	25-JAN-2023 10:25:46 AM	"UNAVAIL "	29-JAN-2023 10:45:46 AM
1199	821	"PURCHASE"	"SN:0001"	02-FEB-2023 12:15:07 PM	"INUSE   "	03-FEB-2023 07:13:17 PM
1200	821	"PURCHASE"	"SN:0002"	02-FEB-2023 12:28:39 PM	"INREPAIR"	03-MAR-2023 05:34:01 PM
1201	821	"PURCHASE"	"SN:0003"	02-FEB-2023 12:36:00 PM	"INUSE   "	04-MAR-2023 07:23:03 PM
1305	846	"PURCHASE"	"Serial No. 12121345"	28-AUG-2022 11:16:01 AM	"INUSE   "	28-AUG-2022 11:16:10 AM
1306	847	"PURCHASE"	"Serial No. 12121346"	28-AUG-2022 11:17:02 AM	"INUSE   "	28-AUG-2022 11:17:47 AM
1307	848	"PURCHASE"	"Serial No. 12121347"	28-AUG-2022 11:19:03 AM	"INUSE   "	28-AUG-2022 11:20:04 AM
1482	553	"PURCHASE"	"Serial No. 0909"	15-APR-2023 05:16:56 PM	"INUSE   "	22-APR-2023 11:30:37 AM
1483	553	"PURCHASE"	"Serial No. 0910"	15-APR-2023 05:17:20 PM	"AVAIL   "	16-APR-2023 08:19:57 PM
1484	553	"PURCHASE"	"Serial No. 0911"	15-APR-2023 05:17:41 PM	"AVAIL   "	16-APR-2023 08:20:37 PM
1122	801	"PURCHASE"	"G2LY5-9WA34-R2P2T-1N5V2-926HB"	11-JAN-2023 12:02:34 PM	"DISPOSED"	20-JAN-2023 12:15:32 PM
1622	781	"PURCHASE"	"License Key: VK7BB-NQHUM-C9123-9MKGT-3V60A"	21-AUG-2023 08:48:55 AM	"INREPAIR"	30-AUG-2023 06:24:51 PM
1623	776	"PURCHASE"	"Serial No. 44879012A66"	21-AUG-2023 08:49:23 AM	"INUSE   "	23-AUG-2023 07:22:30 PM
1624	781	"PURCHASE"	"License Key: VK7BC-NQHUM-C9123-9MKGT-3V60B"	21-AUG-2023 08:50:02 AM	"INUSE   "	23-AUG-2023 07:21:46 PM
1625	776	"PURCHASE"	"Serial No. 44879012A67"	21-AUG-2023 08:50:52 AM	"INUSE   "	30-AUG-2023 08:15:44 PM
1626	781	"PURCHASE"	"License Key: VK7BD-NQHUM-C9123-9MKGT-3V60C"	21-AUG-2023 08:51:47 AM	"INUSE   "	30-AUG-2023 08:18:49 PM
1642	1081	"PURCHASE"	"Serial No. 74182921C44W2"	14-SEP-2023 10:57:05 AM	"INREPAIR"	29-OCT-2023 04:24:37 PM
1643	1081	"PURCHASE"	"Serial No. 74182921C44W3"	14-SEP-2023 11:00:11 AM	"INUSE   "	24-SEP-2023 08:13:31 PM
1644	1081	"PURCHASE"	"Serial No. 74182921C44W4"	14-SEP-2023 11:03:12 AM	"INUSE   "	29-OCT-2023 12:04:27 PM
1718	1120	"PURCHASE"	"Serial No. DL7520-1001"	10-SEP-2023 08:48:05 AM	"INREPAIR"	18-SEP-2023 10:42:48 AM
1719	1117	"PURCHASE"	"License Key: LK-6YU9W-3NVT7-2KQ1X-8J5ZP"	10-SEP-2023 08:48:55 AM	"INREPAIR"	18-SEP-2023 10:42:55 AM
1720	1120	"PURCHASE"	"Serial No. DL7520-1002 "	10-SEP-2023 08:49:23 AM	"INUSE   "	11-SEP-2023 07:22:31 AM
1721	1117	"PURCHASE"	"License Key: LK-6YU9W-3NVT7-2KQ1X-8J5ZQ"	10-SEP-2023 08:50:02 AM	"INUSE   "	11-SEP-2023 07:23:25 AM
1722	1120	"PURCHASE"	"Serial No. DL7520-1003"	10-SEP-2023 08:50:52 AM	"INUSE   "	18-SEP-2023 08:14:24 AM
1723	1117	"PURCHASE"	"License Key: LK-6YU9W-3NVT7-2KQ1X-8J5ZR"	10-SEP-2023 08:51:47 AM	"INUSE   "	18-SEP-2023 08:18:33 AM
1734	1115	"PURCHASE"	"Serial No. 44879012A70"	20-SEP-2023 08:48:05 AM	"INREPAIR"	04-OCT-2023 02:18:33 PM
1736	1115	"PURCHASE"	"Serial No. 44879012A71 "	20-SEP-2023 08:53:23 AM	"INUSE   "	27-SEP-2023 07:23:47 PM
1738	1115	"PURCHASE"	"Serial No. 44879012A72"	20-SEP-2023 08:54:58 AM	"UNAVAIL "	30-AUG-2023 08:15:44 PM
1743	1132	"PURCHASE"	"Product ID:00356-02720-64521-AAOEM"	21-SEP-2023 06:47:36 PM	"INUSE   "	23-SEP-2023 10:22:59 AM
1769	1139	"PURCHASE"	"Serial No. Z11931"	31-AUG-2023 08:31:31 AM	"INREPAIR"	31-AUG-2023 04:56:41 PM
1776	1139	"PURCHASE"	"Serial No. Z11932"	31-AUG-2023 08:41:31 AM	"INUSE   "	31-AUG-2023 03:35:21 PM
1777	1139	"PURCHASE"	"Serial No. Z11933"	31-AUG-2023 08:51:31 AM	"AVAIL   "	31-AUG-2023 03:36:21 PM
1751	1130	"PURCHASE"	"Serial No. a414798967cn"	22-SEP-2023 08:48:05 AM	"INREPAIR"	15-NOV-2023 04:48:17 PM
1752	1133	"PURCHASE"	"License Key: DSERF-FSDEF-FSIJK-POMHU-POUHW"	22-SEP-2023 08:50:55 AM	"INREPAIR"	15-NOV-2023 04:48:49 PM
1753	1130	"PURCHASE"	"Serial No.a414798968cn "	22-SEP-2023 08:52:23 AM	"INUSE   "	15-NOV-2023 03:43:27 PM
1754	1133	"PURCHASE"	"License Key: SKHKW-SDKSJ-SDHIU-JDJHY-SDIOQ"	22-SEP-2023 08:54:02 AM	"INUSE   "	15-NOV-2023 03:43:45 PM
1755	1130	"PURCHASE"	"Serial No. a414798969cn"	22-SEP-2023 08:57:52 AM	"AVAIL   "	22-SEP-2023 09:11:42 AM
1756	1133	"PURCHASE"	"License Key: JSADW-QWCSE-NJNGS-LOUHN"	22-SEP-2023 08:59:47 AM	"AVAIL   "	22-SEP-2023 09:12:12 AM
1145	780	"PURCHASE"	"Serial No. 999991234"	02-FEB-2023 12:22:46 PM	"INREPAIR"	03-FEB-2023 06:57:34 PM
1150	780	"PURCHASE"	"Serial No. 999991235"	02-FEB-2023 12:43:45 PM	"INUSE   "	10-FEB-2023 08:30:00 AM
1154	780	"PURCHASE"	"Serial No. 999991236"	02-FEB-2023 01:03:06 PM	"INUSE   "	04-FEB-2023 04:58:38 PM
1164	795	"PURCHASE"	"Serial No. C3K1Z6H7Y2Q0"	15-FEB-2023 11:32:34 AM	"INREPAIR"	19-FEB-2023 09:24:28 AM
1165	795	"PURCHASE"	"Serial No. C3K1Z6H7Y2Q1"	15-FEB-2023 11:38:48 AM	"INUSE   "	18-FEB-2023 01:48:53 PM
1166	795	"PURCHASE"	"Serial No. C3K1Z6H7Y2Q2"	15-FEB-2023 11:46:07 AM	"INUSE   "	19-FEB-2023 02:12:09 PM
1181	811	"PURCHASE"	"Serial No. 12065432"	14-FEB-2023 09:27:14 AM	"AVAIL   "	15-FEB-2023 07:21:58 AM
1182	811	"PURCHASE"	"Serial No. 10065432"	14-FEB-2023 09:33:33 AM	"AVAIL   "	15-FEB-2023 07:29:47 AM
1115	1556	"PURCHASE"	"TEST20230404"	02-APR-2023 11:16:41 PM	"UNAVAIL "	02-APR-2023 11:16:41 PM
1116	1555	"PURCHASE"	"TEST20230404"	02-APR-2023 11:17:53 PM	"UNAVAIL "	02-APR-2023 11:17:53 PM
1117	1553	"PURCHASE"	"TEST20230404"	02-APR-2023 11:18:05 PM	"UNAVAIL "	02-APR-2023 11:18:05 PM
1095	819	"PURCHASE"	"License Key: 5WGC6-X6N43-MF34J-231EP-RC45D"	03-FEB-2023 07:46:02 AM	"AVAIL   "	04-FEB-2023 05:56:27 PM
1096	819	"PURCHASE"	"License Key: 6VGH9-Q2P42-LD54T-511BF-CW54P"	03-FEB-2023 07:50:26 AM	"AVAIL   "	04-FEB-2023 06:01:18 PM
1097	819	"PURCHASE"	"License Key: 8XUE7-R1C48-KN86V-175YG-GB76C"	03-FEB-2023 07:54:18 AM	"AVAIL   "	04-FEB-2023 06:07:48 PM
1098	819	"PURCHASE"	"License Key: 9TAH8-S9G78-S7Z2L-AH81N-82A4T"	03-FEB-2023 07:58:05 AM	"INUSE   "	05-FEB-2023 06:58:50 PM
1841	1156	"PURCHASE"	"Serial No. DELL5500SN456"	19-SEP-2023 04:03:01 PM	"INUSE   "	29-SEP-2023 02:26:41 PM
1842	1158	"PURCHASE"	"Serial No. HPE233SN456"	19-SEP-2023 04:06:17 PM	"AVAIL   "	20-SEP-2023 09:06:30 AM
1435	744	"PURCHASE"	"Dell Service Tag: 6721TDB"	23-SEP-2023 08:20:45 AM	"INREPAIR"	15-OCT-2023 03:04:18 PM
1436	746	"PURCHASE"	"License Key: 2248N-II4DG-ENRQJ-XAGW2"	23-SEP-2023 08:22:19 AM	"INREPAIR"	15-OCT-2023 02:04:42 PM
1437	744	"PURCHASE"	"Dell Service Tag: 3625MWT"	23-SEP-2023 08:24:33 AM	"INUSE   "	15-OCT-2023 02:16:28 PM
1438	746	"PURCHASE"	"License Key: N3LAH-TNKJ6-PKMT8-OL57U"	23-SEP-2023 08:26:25 AM	"INUSE   "	15-OCT-2023 02:17:25 PM
1597	1112	"PURCHASE"	"Serial No. 58879012BA5"	15-SEP-2023 10:48:05 AM	"INREPAIR"	25-SEP-2023 02:18:34 PM
1839	1156	"PURCHASE"	"Serial No. DELL5500SN123"	19-SEP-2023 04:00:52 PM	"INREPAIR"	29-SEP-2023 05:05:15 PM
880	1362	"PURCHASE"	"Serial No. 542457474"	23-SEP-2023 09:17:30 AM	"INREPAIR"	23-OCT-2023 11:01:33 AM
990	1363	"PURCHASE"	"Serial No. 542457999"	23-SEP-2023 09:19:13 AM	"INUSE   "	23-OCT-2023 10:08:59 AM
2090	1364	"PURCHASE"	"Serial No. 542457888"	23-SEP-2023 09:19:40 AM	"AVAIL   "	23-SEP-2023 10:26:29 AM
1854	1179	"PURCHASE"	"Serial No. 465888"	22-SEP-2023 11:10:16 PM	"INREPAIR"	26-SEP-2023 09:58:49 AM
1855	1179	"PURCHASE"	"Serial No. 465889"	22-SEP-2023 11:14:31 PM	"INUSE   "	25-SEP-2023 12:00:00 AM
1856	1179	"PURCHASE"	"Serial No. 465890"	22-SEP-2023 11:18:49 PM	"AVAIL   "	23-SEP-2023 10:21:07 AM
1598	1113	"PURCHASE"	"License Key:3B24C-X9D8F-Y7G6H-54F3D-2S1A0"	15-SEP-2023 10:48:55 AM	"INREPAIR"	25-SEP-2023 02:18:52 PM
1599	1112	"PURCHASE"	"Serial No. 58879012BA6"	15-SEP-2023 10:49:23 AM	"INUSE   "	18-SEP-2023 07:22:13 PM
1600	1113	"PURCHASE"	"License Key: K8J7H-6G5F4-D3S2A-1Q0P9-O8I7U"	15-SEP-2023 10:50:02 AM	"INUSE   "	18-SEP-2023 07:23:22 PM
1858	1184	"PURCHASE"	"Serial No. VKRM5863 "	22-AUG-2023 08:48:05 AM	"INUSE   "	22-AUG-2023 04:41:14 PM
1859	1184	"PURCHASE"	"Serial No. VKRM5864 "	22-AUG-2023 08:50:23 AM	"INUSE   "	22-AUG-2023 04:50:52 PM
1860	1184	"PURCHASE"	"Serial No. VKRM5865 "	22-AUG-2023 08:52:39 AM	"INUSE   "	22-AUG-2023 04:51:19 PM
1601	1112	"PURCHASE"	"Serial No. 76679012CC8"	15-SEP-2023 10:50:52 AM	"INUSE   "	25-SEP-2023 08:13:54 PM
1602	1113	"PURCHASE"	"License Key:W11-ABCD-EFGH-IJKL-MNOP"	15-SEP-2023 10:51:47 AM	"INUSE   "	25-SEP-2023 08:18:32 PM
1525	1107	"PURCHASE"	"Serial No. A1890312"	13-SEP-2023 08:49:55 AM	"AVAIL   "	14-SEP-2023 08:32:11 AM
1526	1108	"PURCHASE"	"Serial No. CXC83456109"	13-SEP-2023 08:53:12 AM	"UNAVAIL "	13-SEP-2023 08:53:12 AM
1902	831	"PURCHASE"	"Serial No. 9H287D57A4"	24-SEP-2023 08:48:05 AM	"AVAIL   "	25-SEP-2023 01:21:45 PM
1904	831	"PURCHASE"	"Serial No. 8K287F97B6"	24-SEP-2023 08:50:20 AM	"AVAIL   "	26-SEP-2023 10:25:23 AM
1906	831	"PURCHASE"	"Serial No. 9A8HE74KI9"	24-SEP-2023 08:52:32 AM	"AVAIL   "	24-SEP-2023 11:15:00 AM
1020	897	"PURCHASE"	"Serial No. 99017845R96"	19-SEP-2023 08:08:33 PM	"INUSE   "	21-SEP-2023 09:51:42 AM
1021	898	"PURCHASE"	"License Key: RUHTI-LGWOD-O7392-8WAQM-4T59L"	19-SEP-2023 08:09:00 PM	"INUSE   "	21-SEP-2023 09:52:20 AM
871	362	"PURCHASE"	"Serial No. 987846"	11-NOV-2022 09:12:58 PM	"UNAVAIL "	11-NOV-2022 09:12:58 PM
1147	774	"PURCHASE"	"Serial No. 1963984000"	08-MAY-2023 11:16:50 AM	"INUSE   "	10-MAY-2023 09:02:44 AM
1167	800	"PURCHASE"	"Serial No. Mxdfg1234a1"	11-JAN-2023 12:03:11 PM	"DISPOSED"	20-JAN-2023 12:15:15 PM
1168	800	"PURCHASE"	"Serial No. Mxdfg1234a2"	11-JAN-2023 12:07:43 PM	"INUSE   "	13-JAN-2023 12:26:27 PM
1169	800	"PURCHASE"	"Serial No. Mxdfg1234a3"	11-JAN-2023 12:13:44 PM	"INUSE   "	01-FEB-2023 03:19:52 PM
1301	845	"PURCHASE"	"SN: B11B258201"	05-FEB-0023 12:00:00 AM	"INREPAIR"	12-FEB-2023 12:00:00 AM
1302	845	"PURCHASE"	"SN: B11B258202"	05-FEB-0023 12:00:00 AM	"INUSE   "	05-FEB-0023 12:00:00 AM
1303	845	"PURCHASE"	"SN: B11B258203"	05-FEB-0023 12:00:00 AM	"INUSE   "	05-FEB-0023 12:00:00 AM
1424	351	"PURCHASE"	"License Key: 7EWD8-C5K16-D8C4J-N212B-54JJP"	28-JAN-2023 09:02:38 AM	"INUSE   "	31-JAN-2023 02:32:50 PM
1425	351	"PURCHASE"	"License Key: 3QBF5-M2L71-L2N69-BT21B-98HCG"	28-JAN-2023 09:17:42 AM	"INUSE   "	31-JAN-2023 03:28:37 PM
1426	351	"PURCHASE"	"License Key: 8AKM4-X5M54-G8A86-PD86P-56JPA"	28-JAN-2023 09:31:53 AM	"AVAIL   "	29-JAN-2023 11:23:31 AM
1682	1111	"PURCHASE"	"Serial No. 89578AB987A"	20-SEP-2023 11:11:01 AM	"INUSE   "	21-SEP-2023 12:51:06 PM
1683	1111	"PURCHASE"	"Serial No. 89578AB987B"	20-SEP-2023 11:11:13 AM	"INREPAIR"	21-SEP-2023 03:36:29 PM
1684	1111	"PURCHASE"	"Serial No. 89578AB987C"	20-SEP-2023 11:11:17 AM	"INUSE   "	21-SEP-2023 08:21:03 AM
807	1325	"PURCHASE"	"7939542"	21-SEP-2023 07:16:18 PM	"AVAIL   "	22-SEP-2023 10:49:01 AM
805	1325	"PURCHASE"	"7939546"	21-SEP-2023 07:13:28 PM	"AVAIL   "	22-SEP-2023 10:46:48 AM
804	1326	"PURCHASE"	"License Key: HBA6B-TEE2J-CXVCJ-7T4NB-6Q89J"	21-SEP-2023 07:11:20 PM	"INUSE   "	23-SEP-2023 03:38:54 PM
806	1326	"PURCHASE"	"License Key: HCU6B-UHE2J-MNVCJ-7T4NB-4R79P"	21-SEP-2023 07:14:17 PM	"AVAIL   "	22-SEP-2023 10:47:28 AM
808	1326	"PURCHASE"	"License Key: TSU5K-TUE3L-MNVCJ-5S3WQ-4R79P"	21-SEP-2023 07:18:32 PM	"AVAIL   "	22-SEP-2023 10:49:21 AM
909	1421	"PURCHASE"	"SN123456"	09-NOV-2023 09:36:21 AM	"INUSE   "	10-NOV-2023 04:36:58 PM
1867	1161	"PURCHASE"	"Serial No. D6122315"	11-SEP-2023 08:48:05 AM	"INREPAIR"	16-SEP-2023 08:03:46 AM
1869	1161	"PURCHASE"	"Serial No. D6122316 "	11-SEP-2023 08:49:23 AM	"INUSE   "	12-SEP-2023 07:23:35 AM
1871	1161	"PURCHASE"	"Serial No. D6122317"	11-SEP-2023 08:50:52 AM	"INUSE   "	15-SEP-2023 08:13:26 PM
5912	223	"Purhcase"	"Serial No. 696970"	26-SEP-2023 01:08:32 PM	"INREPAIR"	09-DEC-2023 01:15:46 PM
5913	223	"Purhcase"	"Serial No. 696971"	26-SEP-2023 01:08:41 PM	"INUSE   "	09-DEC-2023 01:10:49 PM
5914	223	"Purhcase"	"Serial No. 696974"	26-SEP-2023 01:09:20 PM	"AVAIL   "	27-SEP-2023 01:45:40 PM
1949	1242	"PURCHASE"	"Serial No. 3462662391"	03-OCT-2023 02:48:05 PM	"INUSE   "	04-OCT-2023 08:02:55 AM
1950	1243	"PURCHASE"	"License Key: JN2GA-G2RHJ-BQ23G-VQ2UG"	03-OCT-2023 02:48:55 PM	"INUSE   "	04-OCT-2023 08:03:21 AM
1951	1242	"PURCHASE"	"Serial No. 3462662392 "	03-OCT-2023 02:49:23 PM	"AVAIL   "	03-OCT-2023 04:24:07 PM
1952	1243	"PURCHASE"	"License Key: KSD01-VVT5J-A3HJN-QB345"	03-OCT-2023 02:50:02 PM	"AVAIL   "	03-OCT-2023 04:24:52 PM
1953	1242	"PURCHASE"	"Serial No. 3462662393"	03-OCT-2023 02:51:37 PM	"AVAIL   "	03-OCT-2023 04:26:35 PM
1954	1243	"PURCHASE"	"License Key: VX67J-AB1KG-CCXF4-XC4DN"	03-OCT-2023 02:51:47 PM	"AVAIL   "	03-OCT-2023 04:27:16 PM
1955	1290	"PURCHASE"	"Serial No. 1234"	07-OCT-2023 12:18:46 PM	"INREPAIR"	17-OCT-2023 08:04:22 AM
1956	1290	"PURCHASE"	"Serial No. 1235"	07-OCT-2023 12:21:32 PM	"AVAIL   "	08-OCT-2023 10:27:35 AM
1981	99	"PURCHASE"	"Serial No. 38274095"	22-SEP-2023 04:21:06 PM	"AVAIL   "	24-SEP-2023 04:22:46 PM
1982	999	"PURCHASE"	"License Key: 7BCJ6-F162X-321AM-MVJ89-3A4K2"	22-SEP-2023 04:23:10 PM	"AVAIL   "	24-SEP-2023 04:23:11 PM
1983	99	"PURCHASE"	"Serial No. 34298079"	22-SEP-2023 04:32:19 PM	"AVAIL   "	24-SEP-2023 04:33:39 PM
1984	999	"PURCHASE"	"License Key: 2F8H1-PQ726-YY590-KAWD1-FG425"	22-SEP-2023 04:33:24 PM	"AVAIL   "	24-SEP-2023 04:34:02 PM
1985	99	"PURCHASE"	"Serial No. 32546743"	22-SEP-2023 04:43:43 PM	"AVAIL   "	24-SEP-2023 04:45:06 PM
1986	999	"PURCHASE"	"License Key: 7G3Y9-BWA91-KL328-3JETN-RT177"	22-SEP-2023 04:48:52 PM	"AVAIL   "	24-SEP-2023 04:45:40 PM
432	434	"PURCHASE"	"Serial No. 967002113"	11-NOV-2023 05:06:40 PM	"INUSE   "	13-NOV-2023 12:16:24 PM
1914	1238	"PURCHASE"	"Serial No. W88401231A3"	19-SEP-2023 03:13:23 PM	"INUSE   "	24-SEP-2023 02:08:29 PM
1915	1240	"PURCHASE"	"No Serial Number for Mac OS"	19-SEP-2023 03:14:35 PM	"INUSE   "	24-SEP-2023 02:09:19 PM
1916	1238	"PURCHASE"	"Serial No. W88401231A4"	19-SEP-2023 03:16:07 PM	"AVAIL   "	20-SEP-2023 09:35:48 AM
1917	1240	"PURCHASE"	"No Serial Number for Mac OS"	19-SEP-2023 03:17:17 PM	"AVAIL   "	20-SEP-2023 09:36:06 AM
1918	1238	"PURCHASE"	"Serial No. W88401231A5"	19-SEP-2023 03:19:24 PM	"AVAIL   "	20-SEP-2023 09:38:55 AM
1919	1240	"PURCHASE"	"No Serial Number for Mac OS"	19-SEP-2023 03:20:07 PM	"AVAIL   "	20-SEP-2023 09:39:10 AM
906	957	"PURCHASE"	"SN-8642097"	26-SEP-2023 08:08:06 AM	"AVAIL   "	26-SEP-2023 10:23:45 AM
907	958	"PURCHASE"	"SN-5127368"	26-SEP-2023 08:15:04 AM	"AVAIL   "	26-SEP-2023 10:25:47 AM
908	959	"PURCHASE"	"SN-9750413"	26-SEP-2023 08:20:12 AM	"AVAIL   "	26-SEP-2023 10:27:42 AM
